Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
116      0.89     351.19   220.55   -875.05  -88.32   0.00     0.00     0.00     0.00     -35.14   0.00     0.00     -6.21    -784.16 
117      0.87     352.19   214.31   -879.73  -88.36   0.00     0.00     0.00     0.00     -37.30   0.00     0.00     -6.20    -797.26 
118      0.89     347.82   209.16   -866.16  -89.02   0.00     0.00     0.00     0.00     -35.70   0.00     0.00     -6.42    -788.13 
119      0.84     351.46   245.43   -877.97  -87.68   0.00     0.00     0.00     0.00     -34.39   0.00     0.00     -6.39    -761.00 
120      0.85     363.87   207.46   -869.85  -88.50   0.00     0.00     0.00     0.00     -30.98   0.00     0.00     -6.40    -788.26 
121      0.87     368.94   222.44   -876.93  -87.79   0.00     0.00     0.00     0.00     -39.28   0.00     0.00     -6.52    -788.08 
122      0.88     367.41   200.63   -878.17  -87.77   0.00     0.00     0.00     0.00     -37.65   0.00     0.00     -6.25    -809.22 
123      0.83     366.16   199.89   -871.74  -87.79   0.00     0.00     0.00     0.00     -34.25   0.00     0.00     -6.66    -800.55 
124      0.92     362.41   217.58   -874.84  -88.22   0.00     0.00     0.00     0.00     -39.91   0.00     0.00     -6.49    -791.88 
125      0.85     361.29   217.07   -876.25  -87.64   0.00     0.00     0.00     0.00     -33.71   0.00     0.00     -6.33    -786.87 
126      0.89     370.79   234.79   -879.24  -88.32   0.00     0.00     0.00     0.00     -36.96   0.00     0.00     -6.31    -776.04 
127      0.86     360.54   221.68   -876.07  -89.07   0.00     0.00     0.00     0.00     -34.57   0.00     0.00     -6.51    -784.53 
128      0.86     367.74   244.53   -866.97  -89.05   0.00     0.00     0.00     0.00     -34.06   0.00     0.00     -6.34    -751.89 
129      0.89     364.24   226.51   -873.03  -88.34   0.00     0.00     0.00     0.00     -37.76   0.00     0.00     -6.58    -779.20 
130      0.89     370.25   199.64   -881.69  -88.70   0.00     0.00     0.00     0.00     -37.80   0.00     0.00     -6.29    -814.84 
131      0.82     372.61   223.79   -879.26  -88.65   0.00     0.00     0.00     0.00     -29.31   0.00     0.00     -6.39    -779.82 
132      0.90     373.66   198.42   -876.64  -88.41   0.00     0.00     0.00     0.00     -35.23   0.00     0.00     -6.46    -808.33 
133      0.88     374.34   221.58   -868.51  -89.22   0.00     0.00     0.00     0.00     -36.66   0.00     0.00     -6.37    -779.17 
134      0.84     376.55   195.57   -878.76  -88.99   0.00     0.00     0.00     0.00     -33.15   0.00     0.00     -6.76    -812.09 
135      0.88     383.98   217.58   -883.43  -87.02   0.00     0.00     0.00     0.00     -37.21   0.00     0.00     -6.33    -796.41 
136      0.83     378.96   220.47   -877.90  -88.22   0.00     0.00     0.00     0.00     -30.29   0.00     0.00     -6.70    -782.65 
137      0.85     381.34   202.54   -881.49  -88.13   0.00     0.00     0.00     0.00     -33.43   0.00     0.00     -6.73    -807.24 
138      0.85     375.21   214.41   -886.34  -88.74   0.00     0.00     0.00     0.00     -32.79   0.00     0.00     -6.36    -799.83 
139      0.89     376.60   221.96   -880.65  -88.24   0.00     0.00     0.00     0.00     -38.63   0.00     0.00     -6.31    -791.87 
140      0.80     382.71   221.27   -875.09  -88.52   0.00     0.00     0.00     0.00     -30.51   0.00     0.00     -5.92    -778.77 
141      0.89     379.41   216.40   -886.86  -87.77   0.00     0.00     0.00     0.00     -37.51   0.00     0.00     -6.30    -802.03 
142      0.87     375.32   241.10   -871.38  -89.57   0.00     0.00     0.00     0.00     -33.67   0.00     0.00     -6.49    -760.01 
143      0.89     373.82   221.44   -872.24  -88.72   0.00     0.00     0.00     0.00     -37.81   0.00     0.00     -6.30    -783.62 
144      0.86     375.02   214.76   -880.93  -87.95   0.00     0.00     0.00     0.00     -34.95   0.00     0.00     -6.28    -795.35 
145      0.88     378.81   215.78   -880.96  -88.14   0.00     0.00     0.00     0.00     -35.47   0.00     0.00     -6.56    -795.35 
146      0.86     383.91   221.44   -870.45  -88.17   0.00     0.00     0.00     0.00     -35.51   0.00     0.00     -6.59    -779.27 
147      0.83     383.49   212.60   -875.03  -88.81   0.00     0.00     0.00     0.00     -30.26   0.00     0.00     -6.26    -787.76 
148      0.85     382.91   229.28   -880.88  -88.30   0.00     0.00     0.00     0.00     -33.78   0.00     0.00     -6.56    -780.24 
